edge_id,u,v,dist,edge_type
direct_edge_001198,sw_1553483321,ew_1553483321,0.0,direct
direct_edge_001199,sw_1553483323,ew_1553483323,0.0,direct
direct_edge_001200,sw_1553483324,ew_1553483324,0.0,direct
direct_edge_001201,sw_1553483326,ew_1553483326,0.0,direct
direct_edge_001202,sw_1553483330,ew_1553483330,0.0,direct
direct_edge_001203,sw_1553483337,ew_1553483337,0.0,direct
direct_edge_001204,sw_1553503658,ew_1553503658,0.0,direct
direct_edge_001205,sw_1553503662,ew_1553503662,0.0,direct
direct_edge_001206,sw_1553503666,ew_1553503666,0.0,direct
direct_edge_001207,sw_1553503682,ew_1553503682,0.0,direct
direct_edge_001208,sw_1553503684,ew_1553503684,0.0,direct
direct_edge_001209,sw_1553503705,ew_1553503705,0.0,direct
direct_edge_001210,sw_1553503708,ew_1553503708,0.0,direct
direct_edge_001211,sw_1553503711,ew_1553503711,0.0,direct
direct_edge_001212,sw_1553503734,ew_1553503734,0.0,direct
direct_edge_001213,sw_1553503747,ew_1553503747,0.0,direct
direct_edge_001214,sw_1553503758,ew_1553503758,0.0,direct
direct_edge_001215,sw_1553503772,ew_1553503772,0.0,direct
direct_edge_001216,sw_1553503774,ew_1553503774,0.0,direct
direct_edge_001217,sw_1553503782,ew_1553503782,0.0,direct
direct_edge_001218,sw_1553503783,ew_1553503783,0.0,direct
direct_edge_001219,sw_1553503805,ew_1553503805,0.0,direct
direct_edge_001220,sw_1553535560,ew_1553535560,0.0,direct
direct_edge_001221,sw_1553536025,ew_1553536025,0.0,direct
direct_edge_001222,sw_1553536442,ew_1553536442,0.0,direct
direct_edge_001223,sw_1553536523,ew_1553536523,0.0,direct
direct_edge_001224,sw_1553536554,ew_1553536554,0.0,direct
direct_edge_001225,sw_1553536616,ew_1553536616,0.0,direct
direct_edge_001226,sw_1553540644,ew_1553540644,0.0,direct
direct_edge_001227,sw_1553540647,ew_1553540647,0.0,direct
direct_edge_001228,sw_1553540649,ew_1553540649,0.0,direct
direct_edge_001229,sw_1553540658,ew_1553540658,0.0,direct
direct_edge_001230,sw_1553540660,ew_1553540660,0.0,direct
direct_edge_001231,sw_1553540661,ew_1553540661,0.0,direct
direct_edge_001232,sw_1553540686,ew_1553540686,0.0,direct
direct_edge_001233,sw_1553540691,ew_1553540691,0.0,direct
direct_edge_001234,sw_1553540696,ew_1553540696,0.0,direct
direct_edge_001235,sw_1553540698,ew_1553540698,0.0,direct
direct_edge_001236,sw_1553540716,ew_1553540716,0.0,direct
direct_edge_001237,sw_1553540720,ew_1553540720,0.0,direct
direct_edge_001238,sw_1553540722,ew_1553540722,0.0,direct
direct_edge_001239,sw_1553540724,ew_1553540724,0.0,direct
direct_edge_001240,sw_1553540725,ew_1553540725,0.0,direct
direct_edge_001241,sw_1553540741,ew_1553540741,0.0,direct
direct_edge_001242,sw_1553540743,ew_1553540743,0.0,direct
direct_edge_001243,sw_1553540751,ew_1553540751,0.0,direct
direct_edge_001244,sw_1553540755,ew_1553540755,0.0,direct
direct_edge_001245,sw_1553540769,ew_1553540769,0.0,direct
direct_edge_001246,sw_1553540772,ew_1553540772,0.0,direct
direct_edge_001247,sw_1553540777,ew_1553540777,0.0,direct
direct_edge_001248,sw_1553540779,ew_1553540779,0.0,direct
direct_edge_001249,sw_1553540780,ew_1553540780,0.0,direct
direct_edge_001250,sw_1553543874,ew_1553543874,0.0,direct
direct_edge_001251,sw_1553543875,ew_1553543875,0.0,direct
direct_edge_001252,sw_1553543876,ew_1553543876,0.0,direct
direct_edge_001253,sw_1553543880,ew_1553543880,0.0,direct
direct_edge_001254,sw_1553543881,ew_1553543881,0.0,direct
direct_edge_001255,sw_1553543885,ew_1553543885,0.0,direct
direct_edge_001256,sw_1553543887,ew_1553543887,0.0,direct
direct_edge_001257,sw_1553543889,ew_1553543889,0.0,direct
direct_edge_001258,sw_1553543893,ew_1553543893,0.0,direct
direct_edge_001259,sw_1553543895,ew_1553543895,0.0,direct
direct_edge_001260,sw_1553543899,ew_1553543899,0.0,direct
direct_edge_001261,sw_1553543900,ew_1553543900,0.0,direct
direct_edge_001262,sw_1553543902,ew_1553543902,0.0,direct
direct_edge_001263,sw_1553543904,ew_1553543904,0.0,direct
direct_edge_001264,sw_1553543905,ew_1553543905,0.0,direct
direct_edge_001265,sw_1553543906,ew_1553543906,0.0,direct
direct_edge_001266,sw_1553543907,ew_1553543907,0.0,direct
direct_edge_001267,sw_1553543908,ew_1553543908,0.0,direct
direct_edge_001268,sw_1553543910,ew_1553543910,0.0,direct
direct_edge_001269,sw_1553543912,ew_1553543912,0.0,direct
direct_edge_001270,sw_1553543913,ew_1553543913,0.0,direct
direct_edge_001271,sw_1553543914,ew_1553543914,0.0,direct
direct_edge_001272,sw_1553543915,ew_1553543915,0.0,direct
direct_edge_001273,sw_1553543916,ew_1553543916,0.0,direct
direct_edge_001274,sw_1553543919,ew_1553543919,0.0,direct
direct_edge_001275,sw_1553543920,ew_1553543920,0.0,direct
direct_edge_001276,sw_1553543922,ew_1553543922,0.0,direct
direct_edge_001277,sw_1553543926,ew_1553543926,0.0,direct
direct_edge_001278,sw_1553543928,ew_1553543928,0.0,direct
direct_edge_001279,sw_1553543929,ew_1553543929,0.0,direct
direct_edge_001280,sw_1553543930,ew_1553543930,0.0,direct
direct_edge_001281,sw_1553543931,ew_1553543931,0.0,direct
direct_edge_001282,sw_1553543933,ew_1553543933,0.0,direct
direct_edge_001283,sw_1553543934,ew_1553543934,0.0,direct
direct_edge_001284,sw_1553543935,ew_1553543935,0.0,direct
direct_edge_001285,sw_1553543936,ew_1553543936,0.0,direct
direct_edge_001286,sw_1553543937,ew_1553543937,0.0,direct
direct_edge_001287,sw_1553543940,ew_1553543940,0.0,direct
direct_edge_001288,sw_1553543948,ew_1553543948,0.0,direct
direct_edge_001289,sw_1553543949,ew_1553543949,0.0,direct
direct_edge_001290,sw_1553546618,ew_1553546618,0.0,direct
direct_edge_001291,sw_1553546619,ew_1553546619,0.0,direct
direct_edge_001292,sw_1553546621,ew_1553546621,0.0,direct
direct_edge_001293,sw_1553546622,ew_1553546622,0.0,direct
direct_edge_001294,sw_1553546631,ew_1553546631,0.0,direct
direct_edge_001295,sw_1553546635,ew_1553546635,0.0,direct
direct_edge_001296,sw_1553546640,ew_1553546640,0.0,direct
direct_edge_001297,sw_1553546641,ew_1553546641,0.0,direct
direct_edge_001298,sw_1553546650,ew_1553546650,0.0,direct
direct_edge_001299,sw_1553546653,ew_1553546653,0.0,direct
direct_edge_001300,sw_1553546656,ew_1553546656,0.0,direct
direct_edge_001301,sw_1553546657,ew_1553546657,0.0,direct
direct_edge_001302,sw_1553546658,ew_1553546658,0.0,direct
direct_edge_001303,sw_1553546660,ew_1553546660,0.0,direct
direct_edge_001304,sw_1553546666,ew_1553546666,0.0,direct
direct_edge_001305,sw_1553546668,ew_1553546668,0.0,direct
direct_edge_001306,sw_1553546670,ew_1553546670,0.0,direct
direct_edge_001307,sw_1553546674,ew_1553546674,0.0,direct
direct_edge_001308,sw_1553546676,ew_1553546676,0.0,direct
direct_edge_001309,sw_1553546677,ew_1553546677,0.0,direct
direct_edge_001310,sw_1553546684,ew_1553546684,0.0,direct
direct_edge_001311,sw_1553546693,ew_1553546693,0.0,direct
direct_edge_001312,sw_1553546697,ew_1553546697,0.0,direct
direct_edge_001313,sw_1553546700,ew_1553546700,0.0,direct
direct_edge_001314,sw_1553546702,ew_1553546702,0.0,direct
direct_edge_001315,sw_1553546704,ew_1553546704,0.0,direct
direct_edge_001316,sw_1553546706,ew_1553546706,0.0,direct
direct_edge_001317,sw_1553546709,ew_1553546709,0.0,direct
direct_edge_001318,sw_1553546711,ew_1553546711,0.0,direct
direct_edge_001319,sw_1553546717,ew_1553546717,0.0,direct
direct_edge_001320,sw_1553546718,ew_1553546718,0.0,direct
direct_edge_001321,sw_1553546719,ew_1553546719,0.0,direct
direct_edge_001322,sw_1553546725,ew_1553546725,0.0,direct
direct_edge_001323,sw_1553546726,ew_1553546726,0.0,direct
direct_edge_001324,sw_1553546736,ew_1553546736,0.0,direct
direct_edge_001325,sw_1553546739,ew_1553546739,0.0,direct
direct_edge_001326,sw_1553546753,ew_1553546753,0.0,direct
direct_edge_001327,sw_1553546760,ew_1553546760,0.0,direct
direct_edge_001328,sw_1553546762,ew_1553546762,0.0,direct
direct_edge_001329,sw_1553546768,ew_1553546768,0.0,direct
direct_edge_001330,sw_1553546770,ew_1553546770,0.0,direct
direct_edge_001331,sw_1553546777,ew_1553546777,0.0,direct
direct_edge_001332,sw_1553546779,ew_1553546779,0.0,direct
direct_edge_001333,sw_1553546786,ew_1553546786,0.0,direct
direct_edge_001334,sw_1553546788,ew_1553546788,0.0,direct
direct_edge_001335,sw_1553546791,ew_1553546791,0.0,direct
direct_edge_001336,sw_1553546793,ew_1553546793,0.0,direct
direct_edge_001337,sw_1553546795,ew_1553546795,0.0,direct
direct_edge_001338,sw_1553546807,ew_1553546807,0.0,direct
direct_edge_001339,sw_1553551619,ew_1553551619,0.0,direct
direct_edge_001340,sw_1553551623,ew_1553551623,0.0,direct
direct_edge_001341,sw_1553551631,ew_1553551631,0.0,direct
direct_edge_001342,sw_1553551633,ew_1553551633,0.0,direct
direct_edge_001343,sw_1553551640,ew_1553551640,0.0,direct
direct_edge_001344,sw_1553551645,ew_1553551645,0.0,direct
direct_edge_001345,sw_1553551672,ew_1553551672,0.0,direct
direct_edge_001346,sw_1553551673,ew_1553551673,0.0,direct
direct_edge_001347,sw_1553551676,ew_1553551676,0.0,direct
direct_edge_001348,sw_1553551682,ew_1553551682,0.0,direct
direct_edge_001349,sw_1553551683,ew_1553551683,0.0,direct
direct_edge_001350,sw_1553551691,ew_1553551691,0.0,direct
direct_edge_001351,sw_1553551695,ew_1553551695,0.0,direct
direct_edge_001352,sw_1553551715,ew_1553551715,0.0,direct
direct_edge_001353,sw_1553551719,ew_1553551719,0.0,direct
direct_edge_001354,sw_1553551728,ew_1553551728,0.0,direct
direct_edge_001355,sw_1553551732,ew_1553551732,0.0,direct
direct_edge_001356,sw_1553551739,ew_1553551739,0.0,direct
direct_edge_001357,sw_1553551771,ew_1553551771,0.0,direct
direct_edge_001358,sw_1553551816,ew_1553551816,0.0,direct
direct_edge_001359,sw_1553551827,ew_1553551827,0.0,direct
direct_edge_001360,sw_1553551845,ew_1553551845,0.0,direct
direct_edge_001361,sw_1553551846,ew_1553551846,0.0,direct
direct_edge_001362,sw_1553551848,ew_1553551848,0.0,direct
direct_edge_001363,sw_1553554392,ew_1553554392,0.0,direct
direct_edge_001364,sw_1553554449,ew_1553554449,0.0,direct
direct_edge_001365,sw_1553599391,ew_1553599391,0.0,direct
direct_edge_001366,sw_1553599599,ew_1553599599,0.0,direct
direct_edge_001367,sw_1553599606,ew_1553599606,0.0,direct
direct_edge_001368,sw_1553599608,ew_1553599608,0.0,direct
direct_edge_001369,sw_1553599617,ew_1553599617,0.0,direct
direct_edge_001370,sw_1553599636,ew_1553599636,0.0,direct
direct_edge_001371,sw_1553599642,ew_1553599642,0.0,direct
direct_edge_001372,sw_1553599654,ew_1553599654,0.0,direct
direct_edge_001373,sw_1553599660,ew_1553599660,0.0,direct
direct_edge_001374,sw_1553605669,ew_1553605669,0.0,direct
direct_edge_001375,sw_1553605673,ew_1553605673,0.0,direct
direct_edge_001376,sw_1553605676,ew_1553605676,0.0,direct
direct_edge_001377,sw_1553605678,ew_1553605678,0.0,direct
direct_edge_001378,sw_1553605680,ew_1553605680,0.0,direct
direct_edge_001379,sw_1553605682,ew_1553605682,0.0,direct
direct_edge_001380,sw_1553618730,ew_1553618730,0.0,direct
direct_edge_001381,sw_1553618791,ew_1553618791,0.0,direct
direct_edge_001382,sw_1553618839,ew_1553618839,0.0,direct
direct_edge_001383,sw_1553618843,ew_1553618843,0.0,direct
direct_edge_001384,sw_1553618881,ew_1553618881,0.0,direct
direct_edge_001385,sw_1553618884,ew_1553618884,0.0,direct
direct_edge_001386,sw_1553618889,ew_1553618889,0.0,direct
direct_edge_001387,sw_1553618894,ew_1553618894,0.0,direct
direct_edge_001388,sw_1553618899,ew_1553618899,0.0,direct
direct_edge_001389,sw_1553618904,ew_1553618904,0.0,direct
direct_edge_001390,sw_1553618929,ew_1553618929,0.0,direct
direct_edge_001391,sw_1553618930,ew_1553618930,0.0,direct
direct_edge_001392,sw_1553618933,ew_1553618933,0.0,direct
direct_edge_001393,sw_1553618934,ew_1553618934,0.0,direct
direct_edge_001394,sw_1553618935,ew_1553618935,0.0,direct
direct_edge_001395,sw_1553618937,ew_1553618937,0.0,direct
direct_edge_001396,sw_1553618939,ew_1553618939,0.0,direct
direct_edge_001397,sw_1553618941,ew_1553618941,0.0,direct
direct_edge_001398,sw_1553618970,ew_1553618970,0.0,direct
direct_edge_001399,sw_1553618980,ew_1553618980,0.0,direct
direct_edge_001400,sw_1553618985,ew_1553618985,0.0,direct
direct_edge_001401,sw_1553618989,ew_1553618989,0.0,direct
direct_edge_001402,sw_1553619001,ew_1553619001,0.0,direct
direct_edge_001403,sw_1553619007,ew_1553619007,0.0,direct
direct_edge_001404,sw_1553619035,ew_1553619035,0.0,direct
direct_edge_001405,sw_1553619040,ew_1553619040,0.0,direct
direct_edge_001406,sw_1553619044,ew_1553619044,0.0,direct
direct_edge_001407,sw_1553619050,ew_1553619050,0.0,direct
direct_edge_001408,sw_1553619053,ew_1553619053,0.0,direct
direct_edge_001409,sw_1553619056,ew_1553619056,0.0,direct
direct_edge_001410,sw_1553619059,ew_1553619059,0.0,direct
direct_edge_001411,sw_1553619063,ew_1553619063,0.0,direct
direct_edge_001412,sw_1553619068,ew_1553619068,0.0,direct
direct_edge_001413,sw_1553619091,ew_1553619091,0.0,direct
direct_edge_001414,sw_1553619096,ew_1553619096,0.0,direct
direct_edge_001415,sw_1553619100,ew_1553619100,0.0,direct
direct_edge_001416,sw_1553619103,ew_1553619103,0.0,direct
direct_edge_001417,sw_1553619106,ew_1553619106,0.0,direct
direct_edge_001418,sw_1553619109,ew_1553619109,0.0,direct
direct_edge_001419,sw_1553619117,ew_1553619117,0.0,direct
direct_edge_001420,sw_1553619120,ew_1553619120,0.0,direct
direct_edge_001421,sw_1553619142,ew_1553619142,0.0,direct
direct_edge_001422,sw_1553619146,ew_1553619146,0.0,direct
direct_edge_001423,sw_1553619150,ew_1553619150,0.0,direct
direct_edge_001424,sw_1553619155,ew_1553619155,0.0,direct
direct_edge_001425,sw_1553619206,ew_1553619206,0.0,direct
direct_edge_001426,sw_1553619212,ew_1553619212,0.0,direct
direct_edge_001427,sw_1553619236,ew_1553619236,0.0,direct
direct_edge_001428,sw_1553619264,ew_1553619264,0.0,direct
direct_edge_001429,sw_1553619283,ew_1553619283,0.0,direct
direct_edge_001430,sw_1553619302,ew_1553619302,0.0,direct
direct_edge_001431,sw_1553619307,ew_1553619307,0.0,direct
direct_edge_001432,sw_1553619345,ew_1553619345,0.0,direct
direct_edge_001433,sw_1553619358,ew_1553619358,0.0,direct
direct_edge_001434,sw_1553619362,ew_1553619362,0.0,direct
direct_edge_001435,sw_1553619366,ew_1553619366,0.0,direct
direct_edge_001436,sw_1553619371,ew_1553619371,0.0,direct
direct_edge_001437,sw_1553619398,ew_1553619398,0.0,direct
direct_edge_001438,sw_1553619402,ew_1553619402,0.0,direct
direct_edge_001439,sw_1553619407,ew_1553619407,0.0,direct
direct_edge_001440,sw_1553619410,ew_1553619410,0.0,direct
direct_edge_001441,sw_1553619415,ew_1553619415,0.0,direct
direct_edge_001442,sw_1553619417,ew_1553619417,0.0,direct
direct_edge_001443,sw_1553619419,ew_1553619419,0.0,direct
direct_edge_001444,sw_1553619421,ew_1553619421,0.0,direct
direct_edge_001445,sw_1553619424,ew_1553619424,0.0,direct
direct_edge_001446,sw_1553619435,ew_1553619435,0.0,direct
direct_edge_001447,sw_1553619438,ew_1553619438,0.0,direct
direct_edge_001448,sw_1553619443,ew_1553619443,0.0,direct
direct_edge_001449,sw_1553624532,ew_1553624532,0.0,direct
direct_edge_001450,sw_1553624533,ew_1553624533,0.0,direct
direct_edge_001451,sw_1553624541,ew_1553624541,0.0,direct
direct_edge_001452,sw_1553624552,ew_1553624552,0.0,direct
direct_edge_001453,sw_1553624555,ew_1553624555,0.0,direct
direct_edge_001454,sw_1553624556,ew_1553624556,0.0,direct
direct_edge_001455,sw_1553624557,ew_1553624557,0.0,direct
direct_edge_001456,sw_1553624559,ew_1553624559,0.0,direct
direct_edge_001457,sw_1553624564,ew_1553624564,0.0,direct
direct_edge_001458,sw_1553624566,ew_1553624566,0.0,direct
direct_edge_001459,sw_1553624571,ew_1553624571,0.0,direct
direct_edge_001460,sw_1553624573,ew_1553624573,0.0,direct
direct_edge_001461,sw_1553624577,ew_1553624577,0.0,direct
direct_edge_001462,sw_1553624584,ew_1553624584,0.0,direct
direct_edge_001463,sw_1553624585,ew_1553624585,0.0,direct
direct_edge_001464,sw_1553624586,ew_1553624586,0.0,direct
direct_edge_001465,sw_1553624588,ew_1553624588,0.0,direct
direct_edge_001466,sw_1553624590,ew_1553624590,0.0,direct
direct_edge_001467,sw_1553624592,ew_1553624592,0.0,direct
direct_edge_001468,sw_1553630130,ew_1553630130,0.0,direct
direct_edge_001469,sw_1553630140,ew_1553630140,0.0,direct
direct_edge_001470,sw_1553630143,ew_1553630143,0.0,direct
direct_edge_001471,sw_1553630154,ew_1553630154,0.0,direct
direct_edge_001472,sw_1553630156,ew_1553630156,0.0,direct
direct_edge_001473,sw_1553630160,ew_1553630160,0.0,direct
direct_edge_001474,sw_1553630162,ew_1553630162,0.0,direct
direct_edge_001475,sw_1553630165,ew_1553630165,0.0,direct
direct_edge_001476,sw_1553630166,ew_1553630166,0.0,direct
direct_edge_001477,sw_1553630180,ew_1553630180,0.0,direct
direct_edge_001478,sw_1553630184,ew_1553630184,0.0,direct
direct_edge_001479,sw_1553630189,ew_1553630189,0.0,direct
direct_edge_001480,sw_1553630193,ew_1553630193,0.0,direct
direct_edge_001481,sw_1553630217,ew_1553630217,0.0,direct
direct_edge_001482,sw_1553630218,ew_1553630218,0.0,direct
direct_edge_001483,sw_1553630220,ew_1553630220,0.0,direct
direct_edge_001484,sw_1553630237,ew_1553630237,0.0,direct
direct_edge_001485,sw_1553630240,ew_1553630240,0.0,direct
direct_edge_001486,sw_1553630241,ew_1553630241,0.0,direct
direct_edge_001487,sw_1553630245,ew_1553630245,0.0,direct
direct_edge_001488,sw_1553630263,ew_1553630263,0.0,direct
direct_edge_001489,sw_1553630271,ew_1553630271,0.0,direct
direct_edge_001490,sw_1553630272,ew_1553630272,0.0,direct
direct_edge_001491,sw_1553635744,ew_1553635744,0.0,direct
direct_edge_001492,sw_1553635748,ew_1553635748,0.0,direct
direct_edge_001493,sw_1553635754,ew_1553635754,0.0,direct
direct_edge_001494,sw_1553635757,ew_1553635757,0.0,direct
direct_edge_001495,sw_1553635766,ew_1553635766,0.0,direct
direct_edge_001496,sw_1553635769,ew_1553635769,0.0,direct
direct_edge_001497,sw_1553635772,ew_1553635772,0.0,direct
direct_edge_001498,sw_1553635774,ew_1553635774,0.0,direct
direct_edge_001499,sw_1553635777,ew_1553635777,0.0,direct
direct_edge_001500,sw_1553635779,ew_1553635779,0.0,direct
direct_edge_001501,sw_1553635781,ew_1553635781,0.0,direct
direct_edge_001502,sw_1553635783,ew_1553635783,0.0,direct
direct_edge_001503,sw_1553635786,ew_1553635786,0.0,direct
direct_edge_001504,sw_1553635801,ew_1553635801,0.0,direct
direct_edge_001505,sw_1553635806,ew_1553635806,0.0,direct
direct_edge_001506,sw_1553635808,ew_1553635808,0.0,direct
direct_edge_001507,sw_1553635810,ew_1553635810,0.0,direct
direct_edge_001508,sw_1553635813,ew_1553635813,0.0,direct
direct_edge_001509,sw_1553635815,ew_1553635815,0.0,direct
direct_edge_001510,sw_1553635817,ew_1553635817,0.0,direct
direct_edge_001511,sw_1553635885,ew_1553635885,0.0,direct
direct_edge_001512,sw_1553642585,ew_1553642585,0.0,direct
direct_edge_001513,sw_1553642589,ew_1553642589,0.0,direct
direct_edge_001514,sw_1553642593,ew_1553642593,0.0,direct
direct_edge_001515,sw_1553642598,ew_1553642598,0.0,direct
direct_edge_001516,sw_1553642614,ew_1553642614,0.0,direct
direct_edge_001517,sw_1553642615,ew_1553642615,0.0,direct
direct_edge_001518,sw_1553642640,ew_1553642640,0.0,direct
direct_edge_001519,sw_1553642643,ew_1553642643,0.0,direct
direct_edge_001520,sw_1553642652,ew_1553642652,0.0,direct
direct_edge_001521,sw_1553642655,ew_1553642655,0.0,direct
direct_edge_001522,sw_1553642656,ew_1553642656,0.0,direct
direct_edge_001523,sw_1553642657,ew_1553642657,0.0,direct
direct_edge_001524,sw_1553642658,ew_1553642658,0.0,direct
direct_edge_001525,sw_1553642665,ew_1553642665,0.0,direct
direct_edge_001526,sw_1553642667,ew_1553642667,0.0,direct
direct_edge_001527,sw_1553642674,ew_1553642674,0.0,direct
direct_edge_001528,sw_1553642677,ew_1553642677,0.0,direct
direct_edge_001529,sw_1553642680,ew_1553642680,0.0,direct
direct_edge_001530,sw_1553642682,ew_1553642682,0.0,direct
direct_edge_001531,sw_1553642685,ew_1553642685,0.0,direct
direct_edge_001532,sw_1553642697,ew_1553642697,0.0,direct
direct_edge_001533,sw_1553642699,ew_1553642699,0.0,direct
direct_edge_001534,sw_1553642701,ew_1553642701,0.0,direct
direct_edge_001535,sw_1553642703,ew_1553642703,0.0,direct
direct_edge_001536,sw_1553642704,ew_1553642704,0.0,direct
direct_edge_001537,sw_1553642706,ew_1553642706,0.0,direct
direct_edge_001538,sw_1553642708,ew_1553642708,0.0,direct
direct_edge_001539,sw_1553642725,ew_1553642725,0.0,direct
direct_edge_001540,sw_1553642726,ew_1553642726,0.0,direct
direct_edge_001541,sw_1553642729,ew_1553642729,0.0,direct
direct_edge_001542,sw_1553642736,ew_1553642736,0.0,direct
direct_edge_001543,sw_1553642737,ew_1553642737,0.0,direct
direct_edge_001544,sw_1553647906,ew_1553647906,0.0,direct
direct_edge_001545,sw_1553647908,ew_1553647908,0.0,direct
direct_edge_001546,sw_1553647911,ew_1553647911,0.0,direct
direct_edge_001547,sw_1553647917,ew_1553647917,0.0,direct
direct_edge_001548,sw_1553647918,ew_1553647918,0.0,direct
direct_edge_001549,sw_1553647923,ew_1553647923,0.0,direct
direct_edge_001550,sw_1553647927,ew_1553647927,0.0,direct
direct_edge_001551,sw_1553647929,ew_1553647929,0.0,direct
direct_edge_001552,sw_1553647943,ew_1553647943,0.0,direct
direct_edge_001553,sw_1553647944,ew_1553647944,0.0,direct
direct_edge_001554,sw_1553647946,ew_1553647946,0.0,direct
direct_edge_001555,sw_1553647949,ew_1553647949,0.0,direct
direct_edge_001556,sw_1553647951,ew_1553647951,0.0,direct
direct_edge_001557,sw_1553647962,ew_1553647962,0.0,direct
direct_edge_001558,sw_1553647965,ew_1553647965,0.0,direct
direct_edge_001559,sw_1553647973,ew_1553647973,0.0,direct
direct_edge_001560,sw_1553647975,ew_1553647975,0.0,direct
direct_edge_001561,sw_1553647986,ew_1553647986,0.0,direct
direct_edge_001562,sw_1553647990,ew_1553647990,0.0,direct
direct_edge_001563,sw_1553647994,ew_1553647994,0.0,direct
direct_edge_001564,sw_1553648010,ew_1553648010,0.0,direct
direct_edge_001565,sw_1553648014,ew_1553648014,0.0,direct
direct_edge_001566,sw_1553648018,ew_1553648018,0.0,direct
direct_edge_001567,sw_1553648033,ew_1553648033,0.0,direct
direct_edge_001568,sw_1553648035,ew_1553648035,0.0,direct
direct_edge_001569,sw_1553648036,ew_1553648036,0.0,direct
direct_edge_001570,sw_1553648039,ew_1553648039,0.0,direct
direct_edge_001571,sw_1553648042,ew_1553648042,0.0,direct
direct_edge_001572,sw_1553648046,ew_1553648046,0.0,direct
direct_edge_001573,sw_1553655484,ew_1553655484,0.0,direct
direct_edge_001574,sw_1553655487,ew_1553655487,0.0,direct
direct_edge_001575,sw_1553655490,ew_1553655490,0.0,direct
direct_edge_001576,sw_1553655501,ew_1553655501,0.0,direct
direct_edge_001577,sw_1553655521,ew_1553655521,0.0,direct
direct_edge_001578,sw_1553655541,ew_1553655541,0.0,direct
direct_edge_001579,sw_1553655544,ew_1553655544,0.0,direct
direct_edge_001580,sw_1553655568,ew_1553655568,0.0,direct
direct_edge_001581,sw_1553655579,ew_1553655579,0.0,direct
direct_edge_001582,sw_1553655584,ew_1553655584,0.0,direct
direct_edge_001583,sw_1553655600,ew_1553655600,0.0,direct
direct_edge_001584,sw_1553655620,ew_1553655620,0.0,direct
direct_edge_001585,sw_1553655623,ew_1553655623,0.0,direct
direct_edge_001586,sw_1553655648,ew_1553655648,0.0,direct
direct_edge_001587,sw_1553655657,ew_1553655657,0.0,direct
direct_edge_001588,sw_1553655659,ew_1553655659,0.0,direct
direct_edge_001589,sw_1553655664,ew_1553655664,0.0,direct
direct_edge_001590,sw_1553658832,ew_1553658832,0.0,direct
direct_edge_001591,sw_1553658856,ew_1553658856,0.0,direct
direct_edge_001592,sw_1553666007,ew_1553666007,0.0,direct
direct_edge_001593,sw_1553666008,ew_1553666008,0.0,direct
direct_edge_001594,sw_1553666021,ew_1553666021,0.0,direct
direct_edge_001595,sw_1553666025,ew_1553666025,0.0,direct
direct_edge_001596,sw_1553666028,ew_1553666028,0.0,direct
direct_edge_001597,sw_1553666030,ew_1553666030,0.0,direct
direct_edge_001598,sw_1553666031,ew_1553666031,0.0,direct
direct_edge_001599,sw_1553666048,ew_1553666048,0.0,direct
direct_edge_001600,sw_1553666052,ew_1553666052,0.0,direct
direct_edge_001601,sw_1553666054,ew_1553666054,0.0,direct
direct_edge_001602,sw_1553666059,ew_1553666059,0.0,direct
direct_edge_001603,sw_1553666066,ew_1553666066,0.0,direct
direct_edge_001604,sw_1553666068,ew_1553666068,0.0,direct
direct_edge_001605,sw_1553666070,ew_1553666070,0.0,direct
direct_edge_001606,sw_1553680030,ew_1553680030,0.0,direct
direct_edge_001607,sw_1553680110,ew_1553680110,0.0,direct
direct_edge_001608,sw_1553680115,ew_1553680115,0.0,direct
direct_edge_001609,sw_1553680123,ew_1553680123,0.0,direct
direct_edge_001610,sw_1553680144,ew_1553680144,0.0,direct
direct_edge_001611,sw_1553680156,ew_1553680156,0.0,direct
direct_edge_001612,sw_1553680184,ew_1553680184,0.0,direct
direct_edge_001613,sw_1553702899,ew_1553702899,0.0,direct
direct_edge_001614,sw_1553702910,ew_1553702910,0.0,direct
direct_edge_001615,sw_1553702937,ew_1553702937,0.0,direct
direct_edge_001616,sw_1553702939,ew_1553702939,0.0,direct
direct_edge_001617,sw_1553702996,ew_1553702996,0.0,direct
direct_edge_001618,sw_1553715972,ew_1553715972,0.0,direct
direct_edge_001619,sw_1553715982,ew_1553715982,0.0,direct
direct_edge_001620,sw_1553715987,ew_1553715987,0.0,direct
direct_edge_001621,sw_1553723660,ew_1553723660,0.0,direct
direct_edge_001622,sw_1553723672,ew_1553723672,0.0,direct
direct_edge_001623,sw_1553723673,ew_1553723673,0.0,direct
direct_edge_001624,sw_1553723677,ew_1553723677,0.0,direct
direct_edge_001625,sw_1553723682,ew_1553723682,0.0,direct
direct_edge_001626,sw_1553723684,ew_1553723684,0.0,direct
direct_edge_001627,sw_1553739061,ew_1553739061,0.0,direct
direct_edge_001628,sw_1553739150,ew_1553739150,0.0,direct
direct_edge_001629,sw_1553739205,ew_1553739205,0.0,direct
direct_edge_001630,sw_1553739211,ew_1553739211,0.0,direct
direct_edge_001631,sw_1553739352,ew_1553739352,0.0,direct
direct_edge_001632,sw_1553739357,ew_1553739357,0.0,direct
direct_edge_001633,sw_1553739359,ew_1553739359,0.0,direct
