edge_id,u,v,dist,edge_type
transfer_edge_000295,ew_1125806214,ride_1125806214,0.0,transfer
transfer_edge_000296,ew_1125806220,ride_1125806220,0.0,transfer
transfer_edge_000297,ew_1125806233,ride_1125806233,0.0,transfer
transfer_edge_000298,ew_1125806239,ride_1125806239,0.0,transfer
transfer_edge_000299,ew_1125806255,ride_1125806255,0.0,transfer
transfer_edge_000300,ew_1125806257,ride_1125806257,0.0,transfer
transfer_edge_000301,ew_1125806267,ride_1125806267,0.0,transfer
transfer_edge_000302,ew_1125806270,ride_1125806270,0.0,transfer
transfer_edge_000303,ew_1125806275,ride_1125806275,0.0,transfer
transfer_edge_000304,ew_1125806286,ride_1125806286,0.0,transfer
transfer_edge_000305,ew_1125806300,ride_1125806300,0.0,transfer
transfer_edge_000306,ew_1125806302,ride_1125806302,0.0,transfer
transfer_edge_000307,ew_1125806304,ride_1125806304,0.0,transfer
transfer_edge_000308,ew_1125806308,ride_1125806308,0.0,transfer
transfer_edge_000309,ew_1125806336,ride_1125806336,0.0,transfer
transfer_edge_000310,ew_1125806340,ride_1125806340,0.0,transfer
transfer_edge_000311,ew_1125806341,ride_1125806341,0.0,transfer
transfer_edge_000312,ew_1125806357,ride_1125806357,0.0,transfer
transfer_edge_000313,ew_1125806358,ride_1125806358,0.0,transfer
transfer_edge_000314,ew_1125806376,ride_1125806376,0.0,transfer
transfer_edge_000315,ew_1125806394,ride_1125806394,0.0,transfer
transfer_edge_000316,ew_1125806400,ride_1125806400,0.0,transfer
transfer_edge_000317,ew_1125806413,ride_1125806413,0.0,transfer
transfer_edge_000318,ew_1125806420,ride_1125806420,0.0,transfer
transfer_edge_000319,ew_1125806422,ride_1125806422,0.0,transfer
transfer_edge_000320,ew_1125806439,ride_1125806439,0.0,transfer
transfer_edge_000321,ew_1125806441,ride_1125806441,0.0,transfer
transfer_edge_000322,ew_1125806451,ride_1125806451,0.0,transfer
transfer_edge_000323,ew_1125806465,ride_1125806465,0.0,transfer
transfer_edge_000324,ew_1125806471,ride_1125806471,0.0,transfer
transfer_edge_000325,ew_1125806478,ride_1125806478,0.0,transfer
transfer_edge_000326,ew_1125806480,ride_1125806480,0.0,transfer
transfer_edge_000327,ew_1125806482,ride_1125806482,0.0,transfer
transfer_edge_000328,ew_1125806486,ride_1125806486,0.0,transfer
transfer_edge_000329,ew_1125806488,ride_1125806488,0.0,transfer
transfer_edge_000330,ew_1125806490,ride_1125806490,0.0,transfer
transfer_edge_000331,ew_1125806496,ride_1125806496,0.0,transfer
transfer_edge_000332,ew_1125806500,ride_1125806500,0.0,transfer
transfer_edge_000333,ew_1125806502,ride_1125806502,0.0,transfer
transfer_edge_000334,ew_1125806508,ride_1125806508,0.0,transfer
transfer_edge_000335,ew_1125806512,ride_1125806512,0.0,transfer
transfer_edge_000336,ew_1125806514,ride_1125806514,0.0,transfer
transfer_edge_000337,ew_1125806520,ride_1125806520,0.0,transfer
transfer_edge_000338,ew_1125807752,ride_1125807752,0.0,transfer
transfer_edge_000339,ew_1125807754,ride_1125807754,0.0,transfer
transfer_edge_000340,ew_1125807756,ride_1125807756,0.0,transfer
transfer_edge_000341,ew_1125807757,ride_1125807757,0.0,transfer
transfer_edge_000342,ew_1125807759,ride_1125807759,0.0,transfer
transfer_edge_000343,ew_1125823554,ride_1125823554,0.0,transfer
transfer_edge_000344,ew_1125823566,ride_1125823566,0.0,transfer
transfer_edge_000345,ew_1125823568,ride_1125823568,0.0,transfer
transfer_edge_000346,ew_1125823572,ride_1125823572,0.0,transfer
transfer_edge_000347,ew_1125823597,ride_1125823597,0.0,transfer
transfer_edge_000348,ew_1125843135,ride_1125843135,0.0,transfer
transfer_edge_000349,ew_1125843142,ride_1125843142,0.0,transfer
transfer_edge_000350,ew_1125843149,ride_1125843149,0.0,transfer
transfer_edge_000351,ew_1125843152,ride_1125843152,0.0,transfer
transfer_edge_000352,ew_1125843155,ride_1125843155,0.0,transfer
transfer_edge_000353,ew_1125843159,ride_1125843159,0.0,transfer
transfer_edge_000354,ew_1125843160,ride_1125843160,0.0,transfer
transfer_edge_000355,ew_1125843169,ride_1125843169,0.0,transfer
transfer_edge_000356,ew_1125843171,ride_1125843171,0.0,transfer
transfer_edge_000357,ew_1125843176,ride_1125843176,0.0,transfer
transfer_edge_000358,ew_1125843180,ride_1125843180,0.0,transfer
transfer_edge_000359,ew_1125843181,ride_1125843181,0.0,transfer
transfer_edge_000360,ew_1125843182,ride_1125843182,0.0,transfer
transfer_edge_000361,ew_1125843183,ride_1125843183,0.0,transfer
transfer_edge_000362,ew_1125843184,ride_1125843184,0.0,transfer
transfer_edge_000363,ew_1125843187,ride_1125843187,0.0,transfer
transfer_edge_000364,ew_1125843193,ride_1125843193,0.0,transfer
transfer_edge_000365,ew_1125849226,ride_1125849226,0.0,transfer
transfer_edge_000366,ew_1125849228,ride_1125849228,0.0,transfer
transfer_edge_000367,ew_1125849234,ride_1125849234,0.0,transfer
transfer_edge_000368,ew_1125849247,ride_1125849247,0.0,transfer
transfer_edge_000369,ew_1125849258,ride_1125849258,0.0,transfer
transfer_edge_000370,ew_1125849263,ride_1125849263,0.0,transfer
transfer_edge_000371,ew_1125849270,ride_1125849270,0.0,transfer
