episode_index,episode_return,terminated_reason,closure_mode,closed_loop,fitness_reward,average_gtc,std_gtc,route_node_count,route_path_node_ids
1483,-12098.728515625,closed_loop,forced,True,-12097.728659587283,7214.121042610283,,3,"[1788, 1789, 1788]"
1484,-17371.414066457746,closed_loop,forced,True,-17369.413098976365,9010.183596839146,,3,"[1902, 1900, 1902]"
1485,-21196.603515625,closed_loop,forced,True,-21195.603804646067,12132.72336095089,,3,"[3771, 3772, 3771]"
1486,-6273.126953125,closed_loop,forced,True,-6272.126984342373,3185.0602722772724,,3,"[206, 219, 206]"
1487,-12329.361328125,closed_loop,forced,True,-12328.361304348888,7252.884546766255,,3,"[2774, 914, 2774]"
1488,-5661.845703125,closed_loop,forced,True,-5660.845540403344,5096.857228083837,,3,"[3592, 3593, 3592]"
1489,-5123.017578125,closed_loop,forced,True,-5122.0175287818,2621.7250433735185,,3,"[637, 640, 637]"
1490,-150.15269470214844,closed_loop,forced,True,-149.15269829299635,135.46963264619927,,3,"[2933, 2936, 2933]"
1491,-8409.223644472553,closed_loop,forced,True,-8408.22409223592,8408.22409223592,,3,"[977, 972, 977]"
1492,-7666.36083984375,closed_loop,forced,True,-7665.360991007356,7665.360991007356,,3,"[2858, 2327, 2858]"
1493,-9912.7451171875,closed_loop,forced,True,-9910.744871536146,4878.821051440419,,3,"[3088, 3089, 3088]"
1494,-157.6941375732422,closed_loop,forced,True,-156.6941330017795,135.89669361088147,,3,"[1820, 1815, 1820]"
1495,-15432.986328125,closed_loop,forced,True,-15431.986260558664,8829.36042471011,,3,"[1661, 3286, 1661]"
1496,-135.86776733398438,closed_loop,forced,True,-134.86777362128657,118.1158171395854,,3,"[3422, 3423, 3422]"
1497,-119.45106506347656,closed_loop,forced,True,-118.45106735423713,90.97439493449406,,3,"[432, 435, 432]"
1498,-8103.879889176007,closed_loop,forced,True,-8102.879847157661,7979.942951327061,,3,"[2307, 2310, 2307]"
1499,-18337.19921875,closed_loop,forced,True,-18335.199817725854,7659.923577159675,,3,"[3625, 3042, 3625]"
1500,-120.32482565528699,closed_loop,forced,True,-119.32477780842257,119.32477780842257,,3,"[2150, 886, 2150]"
1501,-14870.414074142263,closed_loop,forced,True,-14868.41364829121,6239.676473771105,,3,"[170, 244, 170]"
1502,-163.23524475097656,closed_loop,forced,True,-162.2352451131148,162.2352451131148,,3,"[2446, 2726, 2446]"
1503,-4848.357421875,closed_loop,forced,True,-4847.357201386391,4847.357201386391,,3,"[930, 928, 930]"
1504,-30411.52539808025,closed_loop,forced,True,-30410.526221174114,30410.526221174114,,3,"[442, 444, 442]"
1505,-128.86180114746094,closed_loop,forced,True,-127.86180151842301,127.86180151842301,,3,"[35, 1795, 35]"
1506,-17815.933602334368,closed_loop,forced,True,-17813.433498846018,7509.848052775651,,5,"[3345, 3347, 3350, 3347, 3345]"
1507,-170.2101287841797,closed_loop,forced,True,-169.21013577227785,116.59435217054791,,3,"[2495, 2488, 2495]"
1508,-14433.6005859375,closed_loop,forced,True,-14431.601044763607,14431.601044763607,,3,"[2354, 2353, 2354]"
1509,-19710.53471036187,closed_loop,forced,True,-19706.784711602755,9920.437745002027,,4,"[535, 537, 536, 535]"
1510,-6854.335051363409,closed_loop,forced,True,-6851.334973215661,3488.77678457222,,5,"[2307, 2306, 830, 2306, 2307]"
1511,-12417.47265625,closed_loop,forced,True,-12416.47257318208,12416.47257318208,,3,"[2109, 2111, 2109]"
1512,-6274.313623828951,closed_loop,forced,True,-6272.741485591072,2357.561169361865,,5,"[1255, 1254, 1253, 1254, 1255]"
1513,-3963.2080227787346,closed_loop,forced,True,-3959.208030589375,1699.5538730521905,,3,"[3299, 3298, 3299]"
1514,-16012.334984532485,closed_loop,forced,True,-16011.334643981538,8072.3666379417,,3,"[1797, 1683, 1797]"
1515,-6559.84423828125,closed_loop,forced,True,-6558.844087606474,3331.149857530686,,3,"[350, 352, 350]"
1516,-6298.63427734375,closed_loop,forced,True,-6297.634323071861,3187.5436303777014,,3,"[1761, 1764, 1761]"
1517,-234.20045471191406,closed_loop,forced,True,-233.2004540049852,230.35115729494782,,3,"[871, 869, 871]"
1518,-191.73761863762775,closed_loop,forced,True,-187.7375427530468,157.9653947308314,,3,"[3517, 3520, 3517]"
1519,-123.50412421492592,closed_loop,forced,True,-119.50411674821719,119.50411674821719,,3,"[3762, 3761, 3762]"
1520,-146.97116088867188,closed_loop,forced,True,-145.97116438038242,145.97116438038242,,3,"[3199, 2271, 3199]"
1521,-210.09201049804688,closed_loop,forced,True,-209.09200434887126,157.96590485954042,,3,"[2947, 1938, 2947]"
1522,-11710.567452160474,closed_loop,forced,True,-11709.567298996104,5903.426905600899,,3,"[1441, 1438, 1441]"
1523,-282.809814453125,closed_loop,forced,True,-280.80981136385077,280.80981136385077,,3,"[3367, 3365, 3367]"
1524,-29794.923893307947,closed_loop,forced,True,-29793.92340835557,29793.92340835557,,3,"[141, 459, 141]"
1525,-4298.96630859375,closed_loop,forced,True,-4297.966208168815,4297.966208168815,,3,"[407, 406, 407]"
1526,-164.23194885253906,closed_loop,forced,True,-162.23194762567698,110.00669505632823,,3,"[680, 679, 680]"
1527,-14294.07235668361,closed_loop,forced,True,-14293.07275166646,7179.44307635505,,3,"[2777, 2753, 2777]"
1528,-14059.8994140625,closed_loop,forced,True,-14058.899438478467,8564.403379603886,,3,"[2972, 2974, 2972]"
1529,-163.90615310817384,closed_loop,forced,True,-162.86420298484728,125.64543248224113,,7,"[2495, 3597, 2492, 2496, 2492, 3597, 2495]"
1530,-138.9947967529297,closed_loop,forced,True,-137.99479881582445,106.27530752357659,,3,"[96, 98, 96]"
1531,-133.04319763183594,closed_loop,forced,True,-132.04319985658677,130.82226481894898,,3,"[313, 312, 313]"
1532,-12803.3125,closed_loop,forced,True,-12802.31276209528,6460.896037044652,,3,"[682, 1397, 682]"
1533,-15154.820316844969,closed_loop,forced,True,-15150.820121701665,8924.09360615949,,3,"[2853, 2855, 2853]"
1534,-10461.5234375,closed_loop,forced,True,-10460.52325469082,5946.534693432812,,3,"[1640, 1642, 1640]"
1535,-1188.0966796875,closed_loop,forced,True,-1187.0966918828294,1187.0966918828294,,3,"[3409, 3408, 3409]"
1536,-11440.0869140625,closed_loop,forced,True,-11438.086608676873,8324.288412168244,,3,"[3224, 3226, 3224]"
1537,-133.04469299316406,closed_loop,forced,True,-132.04468537158837,102.6912888136146,,3,"[1365, 483, 1365]"
1538,-3891.159213816005,closed_loop,forced,True,-3890.159166917349,3890.159166917349,,3,"[741, 1185, 741]"
1539,-14838.455078125,closed_loop,forced,True,-14837.454932973855,7495.637255756252,,3,"[2785, 2611, 2785]"
1540,-20291.44921875,closed_loop,forced,True,-20290.448797997917,14664.798789912214,,3,"[1937, 1933, 1937]"
1541,-266.5962829589844,closed_loop,forced,True,-265.59628763832455,265.59628763832455,,3,"[2418, 2416, 2418]"
1542,-9474.7666015625,closed_loop,forced,True,-9473.766325502052,7515.461687082439,,3,"[3713, 3711, 3713]"
1543,-185.01490783691406,closed_loop,forced,True,-183.01490472623118,149.5896938641145,,3,"[300, 181, 300]"
1544,-19545.68359375,closed_loop,forced,True,-19544.682909466705,9804.327033408132,,3,"[2061, 3107, 2061]"
1545,-16688.00896461482,closed_loop,forced,True,-16686.386934807437,8408.356355049476,,5,"[641, 642, 1388, 642, 641]"
1546,-16461.898573035287,closed_loop,forced,True,-16460.897524160988,8315.756847338165,,7,"[329, 320, 316, 317, 316, 320, 329]"
1547,-7395.0250330134,closed_loop,forced,True,-7394.025068800602,4293.720089506688,,3,"[3142, 3139, 3142]"
1548,-18272.333987797796,closed_loop,forced,True,-18271.33391633265,9040.68312011363,,3,"[3511, 3515, 3511]"
1549,-7770.768562767705,closed_loop,forced,True,-7765.768686860036,3293.603208434953,,3,"[3201, 3193, 3201]"
1550,-10314.560546875,closed_loop,forced,True,-10313.560165586161,8172.192770958338,,3,"[2456, 2462, 2456]"
1551,-175.61648559570312,closed_loop,forced,True,-174.6164805796177,144.0464383668656,,3,"[1995, 1994, 1995]"
1552,-17794.35516767016,closed_loop,forced,True,-17793.35237050107,8998.379993283275,,5,"[1207, 1211, 1202, 1211, 1207]"
1553,-154.92212708968145,closed_loop,forced,True,-153.92197879273175,153.92197879273175,,3,"[3007, 3009, 3007]"
1554,-135.57769775390625,closed_loop,forced,True,-134.57770254971535,112.35626218531554,,3,"[3529, 3386, 3529]"
1555,-13891.31251088144,closed_loop,forced,True,-13890.312855606262,13890.312855606262,,3,"[3192, 3196, 3192]"
1556,-7210.9912109375,closed_loop,forced,True,-7209.991166964984,4444.597525076472,,3,"[3294, 2957, 3294]"
1557,-12304.249026296766,closed_loop,forced,True,-12302.248681754489,6292.459283132405,,3,"[660, 665, 660]"
1558,-12207.33984375,closed_loop,forced,True,-12206.339359186348,12206.339359186348,,3,"[1655, 1657, 1655]"
1559,-17778.80478458319,closed_loop,forced,True,-17777.804015406575,8915.519605576943,,3,"[1018, 1019, 1018]"
1560,-16849.884973256936,closed_loop,forced,True,-16847.88468469454,8119.42729872299,,3,"[2057, 2056, 2057]"
1561,-6472.07080078125,closed_loop,forced,True,-6471.070805660103,3303.842419297426,,3,"[1872, 1865, 1872]"
1562,-11299.107421875,closed_loop,forced,True,-11298.107564437603,8903.603733719381,,3,"[947, 946, 947]"
1563,-30217.24609375,closed_loop,forced,True,-30216.24592588971,17244.447354071912,,3,"[2509, 2286, 2509]"
1564,-240.85019798947997,closed_loop,forced,True,-238.8501887271399,238.8501887271399,,3,"[1328, 1332, 1328]"
1565,-128.24331665039062,closed_loop,forced,True,-127.24332262429452,96.82607323089155,,3,"[1135, 1131, 1135]"
1566,-3898.9731736764643,closed_loop,forced,True,-3896.973040658256,2167.592487466966,,3,"[2631, 2630, 2631]"
1567,-9354.5703125,closed_loop,forced,True,-9353.570614994806,9353.570614994806,,3,"[3128, 3662, 3128]"
1568,-9315.86233376384,closed_loop,forced,True,-9314.86263294938,4772.148620316984,,3,"[236, 2075, 236]"
1569,-112.75804554831439,closed_loop,forced,True,-109.75804503120602,109.75804503120602,,3,"[2924, 2925, 2924]"
1570,-146.2137920507339,closed_loop,forced,True,-144.21376762301577,144.21376762301577,,3,"[2009, 1103, 2009]"
1571,-751.8734205832488,closed_loop,forced,True,-747.8734149143196,393.0814948644432,,3,"[192, 1393, 192]"
1572,-104.79974664943074,closed_loop,forced,True,-102.82092380039609,102.82092380039609,,7,"[1211, 1202, 1204, 1212, 1213, 1212, 1211]"
1573,-273.3706890200865,closed_loop,forced,True,-270.0535149568652,270.0535149568652,,12,"[2445, 3370, 2471, 3368, 2472, 3182, 2472, 3368, 3369, 3371, 3372, 2445]"
1574,-164.1307002266276,closed_loop,forced,True,-156.6245779797175,156.6245779797175,,7,"[3763, 3761, 3604, 3761, 3604, 3761, 3763]"
1575,-197.51163994631588,closed_loop,forced,True,-196.51163285855176,130.50461080464686,,3,"[3702, 3700, 3702]"
1576,-21172.30078125,closed_loop,forced,True,-21171.301278229133,10648.644277992498,,3,"[3427, 3659, 3427]"
1577,-7371.103039941159,closed_loop,forced,True,-7370.1032579636885,3733.8835161526886,,3,"[1937, 1932, 1937]"
1578,-13961.3359375,closed_loop,forced,True,-13960.336221826004,13960.336221826004,,3,"[3712, 3709, 3712]"
1579,-152.79959106445312,closed_loop,forced,True,-151.79958510919326,145.04102199527145,,3,"[54, 112, 54]"
1580,-186.40130948770093,closed_loop,forced,True,-184.401254222921,127.58843858678746,,3,"[2761, 2760, 2761]"
1581,-7080.962407105273,closed_loop,forced,True,-7079.962166121373,7079.962166121373,,3,"[3441, 3442, 3441]"
1582,-12358.49512989533,closed_loop,forced,True,-12357.49529514569,12357.49529514569,,3,"[3332, 3331, 3332]"
1583,-6314.886245399939,closed_loop,forced,True,-6313.886043863365,3254.0515293614253,,3,"[1256, 1257, 1256]"
1584,-1607.956787109375,closed_loop,forced,True,-1606.9568455023236,715.0012012668063,,3,"[598, 595, 598]"
1585,-34864.73920327063,closed_loop,forced,True,-34862.22896481828,34862.22896481828,,5,"[439, 441, 448, 441, 439]"
1586,-18322.294929025385,closed_loop,forced,True,-18320.2958213759,9144.00924432869,,3,"[579, 580, 579]"
1587,-170.8060302734375,closed_loop,forced,True,-169.80602661212853,146.05161848099735,,3,"[1990, 1987, 1990]"
1588,-14606.068359375,closed_loop,forced,True,-14605.06826087157,10499.367340847268,,3,"[2572, 2575, 2572]"
1589,-7483.611300919735,closed_loop,forced,True,-7478.1637994152,2830.6429935796914,,7,"[147, 146, 84, 146, 82, 146, 147]"
1590,-6116.528830528434,closed_loop,forced,True,-6112.528831659649,3011.777682597089,,3,"[2123, 1935, 2123]"
1591,-9749.909913838375,closed_loop,forced,True,-9748.909497387836,9748.909497387836,,3,"[2295, 2293, 2295]"
1592,-22918.83494391352,closed_loop,forced,True,-22917.053786030898,18912.65560100819,,7,"[1054, 1063, 1062, 1066, 1062, 1057, 1054]"
1593,-145.1017303466797,closed_loop,forced,True,-143.10173380535244,143.10173380535244,,3,"[1156, 1158, 1156]"
1594,-8193.8974609375,closed_loop,forced,True,-8191.897442573596,6087.731728375054,,3,"[1685, 3598, 1685]"
1595,-121.72893802501835,closed_loop,forced,True,-118.18804570346207,118.18804570346207,,5,"[3353, 3350, 3351, 2721, 3353]"
1596,-11573.681640625,closed_loop,forced,True,-11572.68169267831,8095.855595922291,,3,"[400, 413, 400]"
1597,-4255.649424006009,closed_loop,forced,True,-4254.64930552487,4254.64930552487,,3,"[452, 2017, 452]"
1598,-5054.9599705005385,closed_loop,forced,True,-5051.960141062873,5051.960141062873,,3,"[3101, 870, 3101]"
1599,-10640.041021330231,closed_loop,forced,True,-10636.040782769784,8200.501186008923,,3,"[1177, 1176, 1177]"
1600,-4093.18505859375,closed_loop,forced,True,-4092.1851789367556,1762.7198963630801,,3,"[3154, 3155, 3154]"
1601,-173.9067115569742,closed_loop,forced,True,-172.4101347650187,125.63667982110364,,5,"[406, 400, 413, 414, 406]"
1602,-6150.48583984375,closed_loop,forced,True,-6149.485618314545,6149.485618314545,,3,"[2801, 2804, 2801]"
1603,-85.48019657787972,closed_loop,forced,True,-79.52463685730555,79.52463685730555,,7,"[1408, 1403, 170, 1403, 170, 1403, 1408]"
1604,-3878.665562877937,closed_loop,forced,True,-3874.6655218472815,3874.6655218472815,,3,"[1997, 1977, 1997]"
1605,-7776.294930075821,closed_loop,forced,True,-7772.295067776829,3925.8350556207533,,3,"[373, 420, 373]"
1606,-5581.8818359375,closed_loop,forced,True,-5580.8816042470435,2432.332422307406,,3,"[2537, 2532, 2537]"
1607,-15909.778735636117,closed_loop,forced,True,-15908.778190408006,15908.778190408006,,5,"[2168, 2169, 2176, 2169, 2168]"
1608,-215.760986328125,closed_loop,forced,True,-214.7609811033536,214.7609811033536,,3,"[1061, 1058, 1061]"
1609,-12691.6640625,closed_loop,forced,True,-12689.663656300152,6440.93635786854,,3,"[632, 593, 632]"
1610,-175.34720377473786,closed_loop,forced,True,-174.34717252965737,141.95553204609223,,3,"[300, 181, 300]"
1611,-14986.7880859375,closed_loop,forced,True,-14985.788312826673,13101.399149820103,,3,"[1485, 1489, 1485]"
1612,-95.2449722290039,closed_loop,forced,True,-94.24497047782718,94.24497047782718,,3,"[3690, 3698, 3690]"
1613,-9597.65625,closed_loop,forced,True,-9596.65658583189,4835.78419824256,,3,"[537, 535, 537]"
1614,-145.57249450683594,closed_loop,forced,True,-144.572497212168,123.69114008523519,,3,"[794, 821, 794]"
1615,-264.20875246264677,closed_loop,forced,True,-263.2087539280907,163.23889840733807,,3,"[68, 799, 68]"
1616,-28185.388671875,closed_loop,forced,True,-28184.38831668332,17562.73458868299,,3,"[1567, 1570, 1567]"
1617,-137.35896986231091,closed_loop,forced,True,-136.35891706211905,136.35891706211905,,3,"[3136, 3135, 3136]"
1618,-11240.2705078125,closed_loop,forced,True,-11239.270976291733,11239.270976291733,,3,"[1954, 1959, 1954]"
1619,-7741.622091284606,closed_loop,forced,True,-7740.6218618830835,3930.491113474241,,3,"[1980, 626, 1980]"
1620,-9113.1552734375,closed_loop,forced,True,-9112.15537805752,4616.290139525375,,3,"[325, 326, 325]"
1621,-12612.029308089703,closed_loop,forced,True,-12608.029056199704,7783.37490180519,,3,"[2880, 2867, 2880]"
1622,-12915.074537229637,closed_loop,forced,True,-12914.03743474013,5478.324870009679,,5,"[2117, 225, 224, 225, 2117]"
1623,-149.8295319897377,closed_loop,forced,True,-148.82953453276986,148.82953453276986,,3,"[1939, 1945, 1939]"
1624,-24605.35938226504,closed_loop,forced,True,-24601.359213818923,12369.604784136136,,3,"[1202, 1204, 1202]"
1625,-24933.4355504563,closed_loop,forced,True,-24929.43473507331,24929.43473507331,,3,"[2212, 2530, 2212]"
1626,-122.86441040039062,closed_loop,forced,True,-121.86440832191217,121.86440832191217,,3,"[1544, 1542, 1544]"
1627,-19937.404304032283,closed_loop,forced,True,-19936.403458580568,13068.573015147409,,3,"[3102, 3487, 3102]"
1628,-17831.666015625,closed_loop,forced,True,-17829.666872257287,8950.446658553741,,3,"[3783, 3096, 3783]"
1629,-204.85484313964844,closed_loop,forced,True,-203.85485041823745,203.85485041823745,,3,"[3175, 3177, 3175]"
1630,-16970.587890625,closed_loop,forced,True,-16969.58785413287,16969.58785413287,,3,"[2309, 2313, 2309]"
1631,-17719.462890625,closed_loop,forced,True,-17718.463748294485,17718.463748294485,,3,"[164, 163, 164]"
1632,-4807.3246281439215,closed_loop,forced,True,-4805.346473617612,2739.9425523870304,,10,"[97, 2230, 2234, 2235, 2237, 2235, 2232, 2228, 2226, 97]"
1633,-16968.358652709092,closed_loop,forced,True,-16965.8740852346,8543.787991648062,,5,"[390, 391, 395, 391, 390]"
1634,-172.6912485052071,closed_loop,forced,True,-171.6912209258246,155.50206152356236,,3,"[1209, 111, 1209]"
1635,-10756.39162365144,closed_loop,forced,True,-10755.391812838265,5407.409129044232,,3,"[1170, 1171, 1170]"
1636,-5444.259919246091,closed_loop,forced,True,-5443.259867923709,2800.4863104698343,,3,"[2767, 2766, 2767]"
1637,-27392.9023712734,closed_loop,forced,True,-27390.901411503237,15493.245475062105,,3,"[339, 342, 339]"
1638,-28902.666015625,closed_loop,forced,True,-28900.665160371893,28900.665160371893,,3,"[1533, 2482, 1533]"
1639,-131.00839245520183,closed_loop,forced,True,-128.93916890129418,128.93916890129418,,5,"[2965, 2968, 2966, 2968, 2965]"
1640,-88.13479565952093,closed_loop,forced,True,-87.13478441158453,87.13478441158453,,3,"[2451, 2428, 2451]"
1641,-9604.117465998657,closed_loop,forced,True,-9603.116727936045,4881.590068901174,,3,"[2688, 2686, 2688]"
1642,-15396.2998046875,closed_loop,forced,True,-15394.2999310472,7781.896701250235,,3,"[2957, 2956, 2957]"
1643,-8705.699477888367,closed_loop,forced,True,-8699.717784780683,6808.505708346045,,7,"[902, 900, 724, 900, 724, 900, 902]"
1644,-16343.133799528465,closed_loop,forced,True,-16341.133342084227,8160.9163493189735,,3,"[3287, 2114, 3287]"
1645,-19677.966796875,closed_loop,forced,True,-19676.966752618966,19676.966752618966,,3,"[1099, 1105, 1099]"
1646,-7011.29833984375,closed_loop,forced,True,-7009.298275064119,7009.298275064119,,3,"[1784, 1778, 1784]"
1647,-15507.097967280984,closed_loop,forced,True,-15504.12753868649,8571.418162049125,,4,"[1708, 1706, 1707, 1708]"
1648,-23349.68555660343,closed_loop,forced,True,-23348.6853640349,11765.508236167188,,3,"[564, 563, 564]"
1649,-5682.8330078125,closed_loop,forced,True,-5680.833207252998,2480.1078546155927,,3,"[2236, 2507, 2236]"
1650,-8854.805669039073,closed_loop,forced,True,-8853.805350077482,4929.610942139715,,3,"[336, 1842, 336]"
1651,-213.1384101955764,closed_loop,forced,True,-212.13839363727826,212.13839363727826,,3,"[980, 979, 980]"
1652,-16699.65234699757,closed_loop,forced,True,-16697.65196927937,6973.885042052757,,3,"[2554, 3658, 2554]"
1653,-15461.823335313238,closed_loop,forced,True,-15458.647493972116,6477.347213018035,,7,"[1889, 1886, 1885, 1886, 1888, 1886, 1889]"
1654,-10599.182180108706,closed_loop,forced,True,-10597.191900682348,6196.880506297231,,7,"[3515, 3516, 3518, 1017, 3519, 3516, 3515]"
1655,-149.7113037109375,closed_loop,forced,True,-147.7113089033175,147.7113089033175,,3,"[2006, 3532, 2006]"
1656,-21143.5234375,closed_loop,forced,True,-21142.522522093575,10673.101027836075,,3,"[1568, 1588, 1568]"
1657,-139.5738983154297,closed_loop,forced,True,-138.57390315892488,138.57390315892488,,3,"[1287, 1356, 1287]"
1658,-9687.9535180328,closed_loop,forced,True,-9683.531429214061,7527.222964451902,,9,"[1426, 2416, 2417, 2692, 3489, 2692, 2417, 2416, 1426]"
1659,-58.142214357998455,closed_loop,forced,True,-57.141861783869444,57.141861783869444,,7,"[2143, 2141, 2140, 1020, 2140, 2141, 2143]"
1660,-12196.828142067196,closed_loop,forced,True,-12195.828497221904,5117.426914476851,,3,"[2094, 2084, 2094]"
1661,-3489.8398528104153,closed_loop,forced,True,-3488.839860059605,1480.0870326090726,,3,"[936, 934, 936]"
1662,-21189.37109375,closed_loop,forced,True,-21188.371073954288,13262.323839279083,,3,"[1383, 105, 1383]"
1663,-16046.6982421875,closed_loop,forced,True,-16045.698533321935,9049.244930439634,,3,"[1537, 1539, 1537]"
1664,-10140.292001107999,closed_loop,forced,True,-10136.292444470833,10136.292444470833,,3,"[2330, 2329, 2330]"
1665,-14991.2529296875,closed_loop,forced,True,-14990.252484285218,7361.732159682542,,3,"[3178, 3174, 3178]"
1666,-207.5680694580078,closed_loop,forced,True,-206.56806187568108,206.56806187568108,,3,"[1301, 1296, 1301]"
1667,-10341.417000348632,closed_loop,forced,True,-10340.417294868097,10049.4831589428,,5,"[2545, 2547, 2599, 2547, 2545]"
1668,-13033.793957786034,closed_loop,forced,True,-13028.794061471257,13028.794061471257,,3,"[1605, 1606, 1605]"
1669,-6264.50146484375,closed_loop,forced,True,-6263.50158854807,6263.50158854807,,3,"[1990, 1987, 1990]"
1670,-316.4715421879364,closed_loop,forced,True,-312.47151588200194,312.47151588200194,,3,"[1109, 1111, 1109]"
1671,-10784.5693359375,closed_loop,forced,True,-10783.569653503411,5444.7547079214455,,3,"[1744, 1743, 1744]"
1672,-10929.085962726589,closed_loop,forced,True,-10928.085838760891,10928.085838760891,,3,"[2986, 2997, 2986]"
1673,-10159.401221629763,closed_loop,forced,True,-10157.400238004047,10157.400238004047,,5,"[303, 309, 311, 309, 303]"
1674,-17899.914452950445,closed_loop,forced,True,-17898.447263592505,9024.551728661574,,5,"[2548, 1509, 2544, 2549, 2548]"
1675,-174.9354417036302,closed_loop,forced,True,-169.9353356621889,149.58977704519413,,3,"[3140, 3138, 3140]"
1676,-16551.060546875,closed_loop,forced,True,-16550.060031895093,14368.582828265313,,3,"[630, 647, 630]"
1677,-11030.361338673687,closed_loop,forced,True,-11026.3614993417,6210.030786345819,,3,"[1448, 1444, 1448]"
1678,-5573.76171875,closed_loop,forced,True,-5572.761908727744,2848.1527727116454,,3,"[95, 426, 95]"
1679,-164.14701100423008,closed_loop,forced,True,-159.14699666869421,112.91202713308871,,3,"[2432, 2434, 2432]"
1680,-126.46393585205078,closed_loop,forced,True,-125.46393232728188,125.46393232728188,,3,"[2135, 2133, 2135]"
1681,-6715.530776374741,closed_loop,forced,True,-6713.531003648739,6713.531003648739,,3,"[575, 41, 575]"
1682,-5135.332036392054,closed_loop,forced,True,-5133.3319618752585,2645.4025310404936,,3,"[1530, 1473, 1530]"
1683,-14918.4609375,closed_loop,forced,True,-14917.461412107037,8739.700623036255,,3,"[479, 1240, 479]"
1684,-130.99313106761565,closed_loop,forced,True,-126.49308983524952,126.49308983524952,,5,"[249, 247, 250, 247, 249]"
1685,-14454.287109375,closed_loop,forced,True,-14453.286685389545,6587.4429591667595,,3,"[458, 457, 458]"
1686,-14026.896484375,closed_loop,forced,True,-14025.896107162382,14025.896107162382,,3,"[1547, 1546, 1547]"
1687,-27211.224609375,closed_loop,forced,True,-27210.22411173944,27210.22411173944,,3,"[629, 631, 629]"
1688,-8267.0673828125,closed_loop,forced,True,-8264.066920699326,6745.886469439614,,3,"[2606, 2607, 2606]"
1689,-9849.37890625,closed_loop,forced,True,-9848.378447235735,5031.1248881113115,,3,"[2123, 1941, 2123]"
1690,-272.7677629163695,closed_loop,forced,True,-265.8873215346074,202.68297082257087,,5,"[114, 113, 115, 119, 114]"
1691,-17376.44140625,closed_loop,forced,True,-17375.44188997078,7290.084704408689,,3,"[1068, 1067, 1068]"
1692,-5156.609375,closed_loop,forced,True,-5154.609580861752,2647.413273499844,,3,"[886, 2161, 886]"
1693,-14450.43359375,closed_loop,forced,True,-14449.433392340638,6108.938223638838,,3,"[3717, 3716, 3717]"
1694,-6766.5537109375,closed_loop,forced,True,-6765.553945650988,3455.1466253160306,,3,"[2549, 2543, 2549]"
1695,-9236.685546875,closed_loop,forced,True,-9235.685700037951,4680.116049159373,,3,"[1844, 1845, 1844]"
1696,-159.08840942382812,closed_loop,forced,True,-158.0884137403878,129.19187793496468,,3,"[2875, 2872, 2875]"
1697,-10832.113296547226,closed_loop,forced,True,-10831.11305990053,5489.738386824813,,3,"[90, 89, 90]"
1698,-16362.0478515625,closed_loop,forced,True,-16361.047617857092,9474.494047890492,,3,"[1710, 1704, 1710]"
1699,-10916.662109375,closed_loop,forced,True,-10915.662550968613,5878.0988068455845,,3,"[2013, 2012, 2013]"
1700,-5592.55859375,closed_loop,forced,True,-5591.558682313506,2852.0961620612043,,3,"[2196, 2194, 2196]"
1701,-12866.710498624096,closed_loop,forced,True,-12862.647049458748,6515.807765780235,,7,"[13, 270, 46, 93, 94, 539, 13]"
1702,-3353.7294921875,closed_loop,forced,True,-3352.729485971273,3352.729485971273,,3,"[271, 12, 271]"
1703,-107.57456970214844,closed_loop,forced,True,-106.57456689027555,94.58762831183356,,3,"[2625, 2248, 2625]"
1704,-3500.7400186976247,closed_loop,forced,True,-3499.7400273872913,1806.306108913056,,3,"[299, 184, 299]"
1705,-11346.612874655697,closed_loop,forced,True,-11343.791007268352,11343.791007268352,,5,"[1063, 1066, 3397, 1066, 1063]"
1706,-10205.8427734375,closed_loop,forced,True,-10204.842625682293,10204.842625682293,,3,"[568, 542, 568]"
1707,-5871.333538256142,closed_loop,forced,True,-5870.333322253571,2459.5746230264917,,3,"[3588, 3587, 3588]"
1708,-13761.330127991798,closed_loop,forced,True,-13757.33051404864,5782.89229792088,,3,"[1008, 2992, 1008]"
1709,-11017.521493170647,closed_loop,forced,True,-11013.52159415524,5546.901806641451,,3,"[2489, 2495, 2489]"
1710,-187.197469423435,closed_loop,forced,True,-182.70717884252042,182.70717884252042,,4,"[1166, 1145, 1165, 1166]"
1711,-8738.9599609375,closed_loop,forced,True,-8737.960178646734,4952.397560404987,,3,"[642, 641, 642]"
1712,-147.3893280029297,closed_loop,forced,True,-146.38932771568523,128.71969295300923,,3,"[1209, 1208, 1209]"
1713,-4395.02392578125,closed_loop,forced,True,-4394.024153679878,1943.284577185275,,3,"[1222, 1220, 1222]"
1714,-16103.70444915045,closed_loop,forced,True,-16099.261651929584,7148.538590996902,,7,"[729, 728, 731, 1590, 731, 728, 729]"
1715,-17183.916015625,closed_loop,forced,True,-17182.916119716363,8676.578103132088,,3,"[1673, 1675, 1673]"
1716,-5057.800690448174,closed_loop,forced,True,-5055.800196186106,4871.42626008882,,3,"[3185, 2259, 3185]"
1717,-14864.469738464211,closed_loop,forced,True,-14863.469957359719,7465.472847813297,,3,"[557, 554, 557]"
1718,-2082.3837890625,closed_loop,forced,True,-2081.3838205134925,1062.8467353151855,,3,"[2963, 3309, 2963]"
