node_id,base_node_id,x,y,lon,lat
1553647917,1553647917,636964.5347158387,911102.8574156148,124.2435271,8.2405375
1553647918,1553647918,637243.2217973999,911157.8428127837,124.2460585,8.2410269
1553647923,1553647923,636715.3992717466,911190.9774281584,124.241268,8.2413414
1553647927,1553647927,637240.4585519526,911242.0734115967,124.2460358,8.2417887
1553647929,1553647929,637125.5600631227,911225.0842054795,124.2449923,8.2416383
1553647943,1553647943,636723.9806535472,911237.0933991908,124.2413472,8.2417582
1553647944,1553647944,637201.9439016641,911299.542966749,124.2456878,8.2423095
1553647946,1553647946,637216.903475205,911281.896936356,124.2458231,8.2421495
1553647949,1553647949,637029.2952018889,911280.5715659303,124.24412,8.2421428
1553647951,1553647951,637159.2896222302,911310.3352394156,124.2453009,8.2424083
1553647962,1553647962,637334.1012515968,911338.6468114281,124.2468886,8.2426594
1553647965,1553647965,637121.6457210017,911357.0924368541,124.2449605,8.2428322
1553647973,1553647973,637242.0649278605,911384.00679694,124.2460544,8.2430722
1553647975,1553647975,637204.9271827891,911402.6673399584,124.2457178,8.243242
1553647986,1553647986,637156.3895121573,911427.9160689651,124.2452779,8.2434717
1553647990,1553647990,637388.2692709103,911447.1724713956,124.2473834,8.2436393
1553647994,1553647994,637320.0221976563,911490.6714159409,124.2467651,8.2440346
1553648010,1553648010,636886.316406743,911625.0558864961,124.2428318,8.2452621
1553648014,1553648014,636935.4489471263,911737.700878412,124.243281,8.2462794
1553648018,1553648018,637014.1757458937,911908.4921832805,124.2440005,8.2478217
1553648033,1553648033,637088.0537351919,912023.1275808319,124.2446744,8.2488563
1553648035,1553648035,637023.2632771825,912050.0728370658,124.244087,8.2491018
